epoch,train_loss,train_acc,valid_loss,valid_acc
0,1.9115766166301256,0.22852526504504106,1.8786955313249067,0.23988868274582562
1,1.8570244700721137,0.290254753104181,1.7793076580221001,0.3144712430426716
2,1.831992815049846,0.31499966800203627,1.7070106593045322,0.33747680890538034
3,1.8179320833656234,0.32347668267634627,1.681348226287148,0.34786641929499074
4,1.804218978024601,0.33589340652044003,1.6597157608379018,0.3640074211502783
5,1.7956487556521807,0.3468272061264691,1.6395175457000732,0.3758812615955473
6,1.7827465360084276,0.3569199442243421,1.6197559183294121,0.3888682745825603
7,1.776895577987928,0.3602841902569664,1.7474055615338415,0.3463821892393321
8,1.7711284790146213,0.36557402447931653,1.599190809509971,0.388126159554731
9,1.7621933543280266,0.37247958212522964,1.5818184505809436,0.3922077922077922
10,1.7552296472399422,0.37579956176268786,1.6002238121899688,0.38664192949907233
11,1.7465074062347412,0.3836125805095062,1.578715270215815,0.4083487940630798
12,1.7408280573534158,0.39093866890949736,1.5644281669096514,0.41020408163265304
13,1.7323757999398735,0.397268763418251,1.547538150440563,0.4072356215213358
14,1.7252389098821057,0.3988402204466479,1.560071425004439,0.4044526901669759
15,1.7187552800339265,0.40450631902790996,1.572413357821378,0.3992578849721707
16,1.7108848242277503,0.40886655895177176,1.5555432384664363,0.4100185528756957
17,1.7011364109060734,0.4167902436865054,1.5130919001319192,0.4269016697588126
18,1.695718911256683,0.4203758216949603,1.491991552439603,0.4359925788497217
19,1.688600596417202,0.42655098382063256,1.521460478956049,0.41929499072356213
20,1.6817543814691265,0.4312432217082402,1.4999094984748145,0.4413729128014842
21,1.6731847457671427,0.44222128770943536,1.5102584036913786,0.42504638218923935
22,1.6675977546177554,0.4430844824151745,1.488162788477811,0.44025974025974024
23,1.6565395325757144,0.4498129744804232,1.5004855069247163,0.4300556586270872
24,1.6516142212942737,0.45492574312210887,1.5085819417780097,0.43172541743970316
25,1.6417215580350895,0.4627830282640933,1.4740794355219062,0.4413729128014842
26,1.6346571766928342,0.465881675925721,1.4683631550181997,0.45250463821892395
27,1.6233052015304559,0.4762178791970076,1.4599496126174925,0.4474953617810761
28,1.6145607166075964,0.4840087647462429,1.4742899266156284,0.4410018552875696
29,1.6053428556142235,0.48794847391602664,1.459029045971957,0.45009276437847867
30,1.5963099672553243,0.49523029592085166,1.4708941307934849,0.44693877551020406
31,1.587188475587395,0.5032425134459175,1.474697232246399,0.4413729128014842
32,1.5763023997960461,0.5126933888138819,1.4717740470712837,0.4423005565862709
33,1.5694302012411399,0.5172528275159912,1.4878141121430832,0.4435992578849722
34,1.5584565561808899,0.5249109138797282,1.4470036246559836,0.45640074211502785
35,1.5471403880065746,0.5320156703038889,1.4648483233018357,0.4541743970315399
36,1.5388268272528491,0.5382572320223102,1.4528032649647107,0.45732838589981445
37,1.527337642198199,0.5464686483256236,1.4759269085797397,0.44990723562152135
38,1.5132114056790815,0.5572696487461544,1.4645191431045532,0.45918367346938777
39,1.511002351728718,0.5611208251256059,1.4722306403246794,0.44842300556586273
40,1.4983689168865757,0.5694429074168346,1.4803994677283545,0.44860853432282005
41,1.4925725044829123,0.5737810141431132,1.4653472033413975,0.4614100185528757
42,1.4821072240893765,0.5814391005068502,1.482954762198708,0.45528756957328387
43,1.4825636952110892,0.5806201721962772,1.474792404608293,0.45250463821892395
44,1.4774476758549717,0.5858657400234611,1.4809650832956487,0.4536178107606679
45,1.4713599186265058,0.589030787277838,1.4844582947817715,0.44879406307977737
46,1.46577293819256,0.5935238263871981,1.48643958568573,0.44972170686456403
47,1.468574349799853,0.5923286337177132,1.4855437062003396,0.44860853432282005
48,1.4650827030117595,0.5948518182421815,1.486471186984669,0.44860853432282005
49,1.4664573214027317,0.5921515681370487,1.4869819337671453,0.4474953617810761
50,1.6131577558731776,0.4864434164803789,1.6104669896039097,0.3992578849721707
51,1.6143311972028755,0.48653194927071114,1.5703218199990012,0.4103896103896104
52,1.6113175769870196,0.4851375578229787,1.5751090266487813,0.42578849721706863
53,1.6060636177491603,0.49029459285983046,1.5083864277059382,0.4322820037105751
54,1.5989240823167092,0.49607135742900776,1.612757617777044,0.4137291280148423
55,1.595977230018444,0.4984174763728116,1.6082109537991611,0.40760667903525044
56,1.586924335929785,0.5022907859498462,1.542820399457758,0.41929499072356213
57,1.5785285797011983,0.5117859277129767,1.5786537473851983,0.411317254174397
58,1.5745202611001683,0.5168544299594963,1.5626680092378096,0.4083487940630798
59,1.5686795550785717,0.5222770633673447,1.57731662013314,0.40426716141001856
60,1.5608814660083044,0.5227197273190057,1.6232147108424793,0.39109461966604825
61,1.5554958702473158,0.528053827936522,1.6110643798654731,0.4035250463821892
62,1.5443639031956704,0.5384785639981408,1.587871226397428,0.4116883116883117
63,1.5382648572493132,0.5421084084017618,1.5811537720940332,0.4100185528756957
64,1.5333856813023596,0.5467342466966203,1.537231477824124,0.42430426716141
65,1.5235167313157845,0.5515814169673092,1.5915781584652988,0.4174397031539889
66,1.5127767043167284,0.5635333436621589,1.5820017836310645,0.41818181818181815
67,1.5024884657913384,0.5716119607799739,1.585480982607061,0.42857142857142855
68,1.4956141576338353,0.5754410039618424,1.5714762210845947,0.41873840445269017
69,1.4850620848409248,0.581748965273013,1.6673654101111675,0.39369202226345085
70,1.4730289665500773,0.5903587791328213,1.5687843019312078,0.42987012987012985
