epoch,train_loss,train_acc,valid_loss,valid_acc
epoch,train_loss,train_acc,valid_loss,valid_acc
epoch,train_loss,train_acc,valid_loss,valid_acc
0,1.8355637782037595,0.27082180562625885,1.862849771976471,0.2690166975881262
epoch,train_loss,train_acc,valid_loss,valid_acc
0,1.8554203470101518,0.25521790133020517,1.8726093985817653,0.2608534322820037
1,1.7598029334893388,0.32126336291804075,1.8231171694668855,0.3031539888682746
2,1.72414731175712,0.34144883911378676,1.8989474990151145,0.2938775510204082
3,1.6929342170779624,0.355259954405613,1.7457400993867356,0.3333951762523191
4,1.6704427767335697,0.36745534627387616,1.6625153043053364,0.36512059369202227
5,1.6505901090214765,0.3787654102388172,1.6643443541093306,0.35695732838589983
6,1.6288771548967684,0.3893893450786835,1.6350090178576384,0.37810760667903526
7,1.6118525521139082,0.3969810318496713,1.6121860850941052,0.38181818181818183
8,1.5971675106648646,0.4082689626170293,1.5914152427153154,0.399443413729128
9,1.5834167405460657,0.4103937495850025,1.6279263171282683,0.3948051948051948
10,1.5714217370815486,0.41949049379163805,1.5670221718874846,0.40890538033395174
11,1.5577858632869934,0.4249573935946526,1.594082333824851,0.3901669758812616
12,1.5457959067955447,0.42880856997410416,1.5791847597468984,0.39387755102040817
13,1.5348983038677264,0.43204001682123017,1.6110747293992476,0.3914656771799629
14,1.5193395078851935,0.4429516832296762,1.572955467484214,0.40018552875695734
15,1.5092969181832305,0.446515128040548,1.653085470199585,0.4061224489795918
16,1.4974870279933632,0.4535092184767933,1.5994562994350086,0.38998144712430427
17,1.4908873057097536,0.4568734645094177,1.7480835914611819,0.38200371057513915
epoch,train_loss,train_acc,valid_loss,valid_acc
0,1.884645979056198,0.2345897611827981,1.9300599531693894,0.21094619666048237
1,1.8448658940497409,0.26630663331931564,1.860054525462064,0.24712430426716142
2,1.830402378285869,0.2778158960625042,1.8411058946089311,0.26846011131725417
3,1.824499920512853,0.27914388791748745,1.9282368855042895,0.22708719851576994
4,1.8211210564281162,0.2813572076757929,1.887270927429199,0.24601113172541744
epoch,train_loss,train_acc,valid_loss,valid_acc
0,1.865827745266175,0.2475155485713021,1.994377753951333,0.23376623376623376
1,1.7784504421641314,0.3096877005821031,1.8436092355034566,0.2920222634508349
2,1.7422837594921672,0.32872225050353027,1.7153222344138404,0.3510204081632653
3,1.7139001709691595,0.346782939731303,1.66356745633212,0.36493506493506495
4,1.689016883292895,0.3604612558376309,1.6689296202226118,0.36493506493506495
5,1.6700171218829212,0.3675438790642084,1.7581213712692259,0.32708719851576995
6,1.6567139438029088,0.37825634669440694,1.6288686123761265,0.3836734693877551
7,1.6373167627313159,0.3856267014895642,1.6885624148628928,0.37272727272727274
8,1.627017677500007,0.38965494344968016,1.6086725863543423,0.3955473098330241
9,1.6130772628141254,0.39791062614815964,1.5728299617767334,0.3987012987012987
10,1.5994707372751127,0.4026692636285164,1.5586841865019363,0.41335807050092765
11,1.593517490987027,0.40906575773001924,1.6585241989655928,0.3953617810760668
12,1.5786000423217093,0.41464332352094907,1.556722261688926,0.40927643784786644
13,1.5713531100348144,0.41778623757774286,1.601440408013084,0.3927643784786642
14,1.5576314591289908,0.42588698789314094,1.510975339195945,0.4230055658627087
15,1.5443873526005263,0.42978243066775856,1.5625953349200163,0.4109461966604824
16,1.5338946406760916,0.43547066244660365,1.6703007004477763,0.3916512059369202
17,1.527239018611693,0.4378389145879905,1.5690241726962004,0.40927643784786644
18,1.514765005433158,0.4446116730484053,1.5411865386095913,0.42597402597402595
19,1.5085783486955622,0.4491711117505146,1.5333559729836206,0.41818181818181815
20,1.4962250958667709,0.45516920829552243,1.5587031191045584,0.41725417439703155
21,1.483845574132512,0.4609902392598659,1.6154499053955078,0.3907235621521336
22,1.4769986211583856,0.46300436023992386,1.6199638843536377,0.39647495361781077
23,1.4619075917126092,0.4697549855027556,1.5640164830467918,0.41205936920222636
24,1.458089109217184,0.47325203072087824,1.599545868960294,0.41576994434137293
25,1.4436792523673405,0.48044531993537104,1.6281280842694368,0.4022263450834879
26,1.439032529177291,0.47942719284655055,1.5596793239766904,0.42003710575139147
27,1.4240606755353098,0.4875279431619486,1.5869076143611565,0.4111317254174397
epoch,train_loss,train_acc,valid_loss,valid_acc
0,1.8596130850609778,0.24979526792235673,2.010056907480413,0.21966604823747682
1,1.7775742056664459,0.3108828932515881,1.9496006423776802,0.25380333951762524
2,1.7462805764058997,0.33140036741107987,1.71903628652746,0.3463821892393321
3,1.7252759745951451,0.34062991080321375,1.68199715831063,0.3471243042671614
4,1.7051034147819775,0.3504570505300901,1.8203621885993266,0.3072356215213358
5,1.6873632347985592,0.3578495385228304,1.678956053473733,0.3705009276437848
6,1.6736637728937565,0.36792014342312035,1.8955399990081785,0.3170686456400742
7,1.6556517930513015,0.3758216949602709,1.6191609230908481,0.37884972170686454
8,1.6394047080800784,0.38398884486841817,1.5958896441893144,0.3868274582560297
9,1.6318759516383825,0.3878400212478697,1.5558583086187188,0.39461966604823745
10,1.621656534377109,0.39153626524423985,1.634316628629511,0.3771799628942486
11,1.6102273758877526,0.40005754631371593,1.6657378890297632,0.3823747680890538
12,1.596911297755294,0.40636550762488655,1.803335189819336,0.3654916512059369
13,1.590859252415347,0.40720656913304265,1.7818250764500012,0.3547309833024119
14,1.5782837613245078,0.4131603992828844,1.5436522418802434,0.4098330241187384
15,1.565427213572384,0.42039795489254334,1.558153510093689,0.4148423005565863
16,1.5616954404316588,0.4233638033686727,1.5402105829932473,0.4241187384044527
17,1.5505326129077528,0.42821097363936167,1.675851583480835,0.39053803339517623
18,1.5444978756851027,0.4304021602000841,1.6212333657524802,0.38979591836734695
19,1.5340352473634011,0.43615679157167836,1.5839294520291416,0.40296846011131726
20,1.5212542675854113,0.4409375622496182,1.5343982414765793,0.41076066790352506
21,1.5186101854517224,0.44434607467740866,1.5222048434344206,0.41595547309833025
22,1.5069019580155274,0.448529249020606,1.5332257422533904,0.42597402597402595
23,1.4952725962306679,0.45368628405745776,1.4697633006355981,0.4423005565862709
24,1.4873523337117736,0.45760386002965847,1.5561597780747847,0.41966604823747683
25,1.483575709750143,0.4614771696066931,1.563060077753934,0.42319109461966603
26,1.4724223332458668,0.46734246696620263,1.6729180704463613,0.3699443413729128
27,1.4658593743034967,0.4675859321396162,1.603016343983737,0.42189239332096473
28,1.458089596769783,0.4736725614749563,1.5712973854758523,0.4150278293135436
29,1.4481907855258895,0.47559814966468206,1.5480887239629573,0.43692022263450836
30,1.4386707745241316,0.4831898364356699,1.5885448564182627,0.4282003710575139
31,1.4269783804925633,0.48781567473052834,1.586805527860468,0.4274582560296846
32,1.4239508074321103,0.4894313981540913,1.5776101675900547,0.4319109461966605
33,1.412974752736895,0.49485403156193974,1.5544734001159668,0.42523191094619667
